point_t,x,y,dist_m,quality,angle_deg,imu_t,ax,ay,az,pitch,roll
1776308705.7440293,0.20708763253098936,0.5439105739482455,0.582,47,69.15625,17368872.0,-0.479,-0.012,0.771,-31.88,-0.74
1776308705.8427064,0.21245766557705337,0.535923492989017,0.5765,47,68.375,17484516.0,-0.48,-0.01,0.771,-31.92,-0.62
1776308705.942623,0.21341168494459675,0.5366206320382289,0.5775,47,68.3125,17600140.0,-0.479,-0.01,0.77,-31.9,-0.62
1776308706.0417583,0.20557133072826614,0.5386025231862638,0.5765,47,69.109375,17657948.0,-0.479,-0.012,0.771,-31.87,-0.77
1776308706.1423333,0.2023081197954022,0.5366317868565459,0.5735,47,69.34375,17773560.0,-0.48,-0.01,0.769,-31.98,-0.65
1776308706.242106,0.20457254958598522,0.5421903004996398,0.5795,47,69.328125,17889180.0,-0.48,-0.009,0.772,-31.9,-0.58
1776308706.340995,0.20493985696612463,0.5356322479338828,0.5735,47,69.0625,17946980.0,-0.481,-0.013,0.771,-31.96,-0.8
1776308706.4399827,0.20789983822287356,0.5505541819538773,0.5885,47,69.3125,18062600.0,-0.48,-0.011,0.768,-32.04,-0.71
1776308706.5397463,0.2122227439103987,0.5378982891468808,0.57825,47,68.46875,18178232.0,-0.479,-0.01,0.77,-31.87,-0.62
1776308706.6401398,0.20537800143962767,0.535464402668062,0.5735,47,69.015625,18293856.0,-0.479,-0.012,0.772,-31.83,-0.74
1776308706.7403684,0.21633530769768916,0.5354486760123197,0.5775,47,68.0,18351668.0,-0.478,-0.011,0.771,-31.77,-0.68
1776308706.839339,0.2129012456443838,0.5400493584877866,0.5805,47,68.484375,18467312.0,-0.479,-0.01,0.768,-31.99,-0.62
1776308706.9392374,0.20442592892468198,0.5395730159888287,0.577,47,69.25,18582936.0,-0.48,-0.01,0.772,-31.85,-0.62
1776308707.0380957,0.21231150721787723,0.5359814119005185,0.5765,47,68.390625,18698564.0,-0.481,-0.011,0.765,-32.15,-0.68
1776308707.1391504,0.20848221775263565,0.5471246794661548,0.5855,47,69.140625,18756380.0,-0.479,-0.013,0.768,-31.92,-0.83
1776308707.237305,0.20579402478933081,0.5481414683829424,0.5855,47,69.421875,18872036.0,-0.479,-0.01,0.77,-31.9,-0.62
1776308707.337755,0.20773697949110478,0.5420568211469277,0.5805,47,69.03125,18987660.0,-0.479,-0.013,0.772,-31.84,-0.8
1776308707.4362311,0.20631679453246457,0.5436686769475034,0.5815,47,69.21875,19045472.0,-0.48,-0.011,0.772,-31.9,-0.71
1776308707.5371492,0.20860102151453028,0.5438675057613707,0.5825,47,69.015625,19161096.0,-0.479,-0.012,0.767,-31.98,-0.74
1776308707.637543,0.21186624071821789,0.5340065037468459,0.5745,47,68.359375,19276732.0,-0.479,-0.011,0.77,-31.87,-0.68
1776308707.7364933,0.21190981181017166,0.5458062675149284,0.5855,47,68.78125,19392356.0,-0.48,-0.011,0.769,-32.01,-0.68
1776308707.8366902,0.20695749086241097,0.5391426963021341,0.5775,47,69.0,19450184.0,-0.48,-0.008,0.77,-31.98,-0.52
1776308707.9366536,0.20771244318888976,0.5345631776923119,0.5735,47,68.765625,19565804.0,-0.479,-0.01,0.767,-32.01,-0.62
1776308708.034936,0.2036605891851939,0.5393279284560922,0.5765,47,69.3125,19681424.0,-0.48,-0.013,0.768,-32.01,-0.8
1776308708.1351602,0.2116428233402421,0.5330192917039411,0.5735,47,68.34375,19739220.0,-0.48,-0.011,0.772,-31.9,-0.71
1776308708.2349215,0.20679694857050923,0.5499011475364697,0.5875,47,69.390625,19854828.0,-0.479,-0.011,0.772,-31.79,-0.71
1776308708.332529,0.2066313981354231,0.5387322760932375,0.577,47,69.015625,19970476.0,-0.481,-0.01,0.774,-31.84,-0.61
1776308708.4333076,0.2069052784365931,0.5407690872776252,0.579,47,69.0625,20086116.0,-0.48,-0.01,0.772,-31.85,-0.65
1776308708.5328276,0.2090145988987485,0.54317299035132,0.582,47,68.953125,20143916.0,-0.48,-0.013,0.77,-31.96,-0.8
1776308708.6337388,0.20693964600761824,0.5364708593299748,0.575,47,68.90625,20259544.0,-0.479,-0.011,0.77,-31.88,-0.68
1776308708.7323754,0.2080345326996837,0.5472950604604652,0.5855,47,69.1875,20375184.0,-0.477,-0.012,0.766,-31.91,-0.74
1776308708.8320217,0.2061099935158144,0.5426775475113292,0.5805,47,69.203125,20433008.0,-0.481,-0.012,0.767,-32.11,-0.74
1776308708.9310899,0.20498368432709765,0.5388264462326332,0.5765,47,69.171875,20548640.0,-0.481,-0.011,0.769,-32.04,-0.68
1776308709.0309167,0.20848221775263565,0.5471246794661548,0.5855,47,69.140625,20664268.0,-0.479,-0.009,0.772,-31.82,-0.59
1776308709.1298637,0.2106218742434001,0.5398691286693447,0.5795,47,68.6875,20779904.0,-0.478,-0.011,0.768,-31.89,-0.68
1776308709.2306802,0.21503314035186508,0.535164751315345,0.57675,47,68.109375,20837724.0,-0.479,-0.012,0.769,-31.93,-0.74
1776308709.3304722,0.20942450868907578,0.5355057190734187,0.575,47,68.640625,20953364.0,-0.48,-0.012,0.771,-31.88,-0.77
1776308709.4309568,0.21578331491930114,0.5332449001185456,0.57525,47,67.96875,21068988.0,-0.479,-0.009,0.77,-31.86,-0.59
1776308709.531824,0.20625346398992897,0.5399476906072985,0.578,47,69.09375,21184616.0,-0.478,-0.014,0.77,-31.8,-0.86
1776308709.6306653,0.21013341897309665,0.5416686683117983,0.581,47,68.796875,21242416.0,-0.478,-0.011,0.772,-31.76,-0.71
1776308709.7308958,0.20829543746293155,0.5343362805688249,0.5735,47,68.703125,21358056.0,-0.48,-0.013,0.771,-31.92,-0.83
1776308709.8315518,0.2113969744788407,0.5358052996949474,0.576,47,68.46875,21473684.0,-0.48,-0.011,0.768,-32.02,-0.71
1776308709.9310603,0.21095854909531522,0.535978069106936,0.576,47,68.515625,21531480.0,-0.481,-0.013,0.77,-32.0,-0.8
1776308710.0312822,0.2071045115272484,0.5390862373545255,0.5775,47,68.984375,21647096.0,-0.481,-0.009,0.769,-32.05,-0.56
1776308710.1321502,0.20524627686212676,0.5381913840208101,0.576,47,69.125,21762728.0,-0.478,-0.013,0.769,-31.86,-0.8
1776308710.232101,0.20590061518123773,0.5320481055957138,0.5705,47,68.84375,21878348.0,-0.478,-0.011,0.771,-31.81,-0.71
1776308710.3324087,0.20874933061013748,0.54381059843462,0.5825,47,69.0,21936172.0,-0.479,-0.011,0.77,-31.9,-0.68
1776308710.4325902,0.20728382279263996,0.5395529786855684,0.578,47,68.984375,22051804.0,-0.479,-0.01,0.771,-31.84,-0.62
1776308710.531359,0.21163490041988972,0.5359801595434885,0.57625,47,68.453125,22167440.0,-0.479,-0.011,0.772,-31.84,-0.71
1776308710.6338189,0.21147120781991952,0.5368509367256281,0.577,47,68.5,22283076.0,-0.478,-0.008,0.77,-31.83,-0.52
1776308710.7326243,0.21595923018734448,0.5404494526751689,0.582,47,68.21875,22340888.0,-0.479,-0.01,0.769,-31.91,-0.65
1776308710.8317232,0.20495270848427813,0.5383032484436244,0.576,47,69.15625,22456512.0,-0.477,-0.011,0.767,-31.87,-0.71
1776308710.9329693,0.20421953396978854,0.5412546830699596,0.5785,47,69.328125,22572156.0,-0.479,-0.011,0.768,-31.99,-0.71
1776308711.0328183,0.20980410165142832,0.5377730017676949,0.57725,47,68.6875,22629972.0,-0.48,-0.01,0.769,-31.97,-0.62
1776308711.1327567,0.2065792515310649,0.5403584577267807,0.5785,47,69.078125,22745580.0,-0.479,-0.015,0.769,-31.91,-0.93
1776308711.2319252,0.2032471547350735,0.5373461120098452,0.5745,47,69.28125,22861228.0,-0.48,-0.011,0.769,-31.99,-0.68
1776308711.3319347,0.2056948159292732,0.5406957487347412,0.5785,47,69.171875,22976860.0,-0.479,-0.011,0.771,-31.84,-0.71
1776308711.4321208,0.2092407812292613,0.5328926209571384,0.5725,47,68.5625,23034676.0,-0.479,-0.009,0.771,-31.83,-0.59
1776308711.5308928,0.20838099769377683,0.5367172647680957,0.57575,47,68.78125,23150316.0,-0.479,-0.01,0.771,-31.87,-0.62
1776308711.630023,0.20590266729200118,0.5416865713694954,0.5795,47,69.1875,23265952.0,-0.48,-0.01,0.771,-31.94,-0.65
1776308711.73051,0.2090238316806923,0.5340517650841738,0.5735,47,68.625,23381592.0,-0.478,-0.013,0.769,-31.86,-0.8
1776308711.8289666,0.20856196252025863,0.5371833674730615,0.57625,47,68.78125,23439400.0,-0.48,-0.009,0.769,-31.98,-0.59
1776308711.929974,0.20283726047490191,0.538035357353991,0.575,47,69.34375,23555016.0,-0.481,-0.011,0.77,-31.99,-0.68
1776308712.0282116,0.204332984927967,0.5433491338636948,0.5805,47,69.390625,23670652.0,-0.479,-0.012,0.769,-31.93,-0.74
1776308712.1280007,0.20821169298730333,0.5289991879987728,0.5685,47,68.515625,23728476.0,-0.479,-0.013,0.77,-31.88,-0.8
1776308712.226767,0.20295371345832255,0.5401284941506762,0.577,47,69.40625,23844096.0,-0.481,-0.01,0.769,-32.02,-0.62
1776308712.326489,0.2079467527476962,0.5430473257660777,0.5815,47,69.046875,23959720.0,-0.479,-0.011,0.768,-31.99,-0.71
1776308712.427289,0.20539303816041854,0.538135391769797,0.576,47,69.109375,24075352.0,-0.479,-0.012,0.772,-31.84,-0.77
1776308712.5278652,0.20904839271333883,0.5388717560829939,0.578,47,68.796875,24133168.0,-0.478,-0.012,0.769,-31.88,-0.74
1776308712.6275969,0.21077293473416794,0.5446382009954371,0.584,47,68.84375,24248804.0,-0.479,-0.01,0.77,-31.92,-0.62
1776308712.7299578,0.21059247845442983,0.5441719011658178,0.5835,47,68.84375,24364432.0,-0.479,-0.011,0.771,-31.82,-0.68
1776308712.8284602,0.20732391089712285,0.5454255640968086,0.5835,47,69.1875,24422248.0,-0.478,-0.01,0.768,-31.87,-0.65
1776308712.9304724,0.2106932405587491,0.5323200244052942,0.5725,47,68.40625,24537868.0,-0.48,-0.011,0.771,-31.93,-0.71
1776308713.0286865,0.20762560024175777,0.5511919902577048,0.589,47,69.359375,24653508.0,-0.478,-0.011,0.77,-31.85,-0.68
1776308713.1290424,0.20451471221448048,0.5411432180927969,0.5785,47,69.296875,24769152.0,-0.479,-0.011,0.772,-31.84,-0.71
1776308713.227777,0.21132479657638348,0.5369085865880244,0.577,47,68.515625,24826976.0,-0.478,-0.011,0.772,-31.74,-0.68
1776308713.3298733,0.20991242793181875,0.5455062076638257,0.5845,47,68.953125,24942612.0,-0.479,-0.011,0.771,-31.87,-0.71
1776308713.4294283,0.2087171252385192,0.5486402843687002,0.587,47,69.171875,25058248.0,-0.478,-0.012,0.772,-31.72,-0.77
1776308713.530008,0.20666340336970374,0.5392554939058583,0.5775,47,69.03125,25173892.0,-0.48,-0.012,0.772,-31.89,-0.74
1776308713.6303828,0.2095315107874377,0.5370742928004782,0.5765,47,68.6875,25231708.0,-0.481,-0.013,0.773,-31.91,-0.8
1776308713.7306116,0.20510207301028024,0.54359372664416,0.581,47,69.328125,25347332.0,-0.479,-0.012,0.771,-31.86,-0.77
1776308713.8296223,0.20327700050973463,0.5405411280039341,0.5775,47,69.390625,25462972.0,-0.479,-0.012,0.773,-31.81,-0.77
1776308713.9310281,0.20354278138090157,0.539906784683918,0.577,47,69.34375,25520800.0,-0.48,-0.009,0.766,-32.08,-0.59
1776308714.0296378,0.20578077237478856,0.5395929240833645,0.5775,47,69.125,25636412.0,-0.479,-0.01,0.769,-31.89,-0.65
1776308714.1307142,0.20289602760263054,0.5390818138122195,0.576,47,69.375,25752040.0,-0.479,-0.012,0.773,-31.81,-0.77
1776308714.2303932,0.20436067161054663,0.5438728857912355,0.581,47,69.40625,25867680.0,-0.48,-0.012,0.77,-31.93,-0.74
1776308714.33091,0.20879899476616381,0.5373594977151139,0.5765,47,68.765625,25925480.0,-0.482,-0.011,0.771,-32.01,-0.71
1776308714.4316645,0.20994223367583423,0.5398655582820611,0.57925,47,68.75,26041120.0,-0.479,-0.009,0.768,-31.99,-0.59
1776308714.5292673,0.20607405740493795,0.5346610915941671,0.573,47,68.921875,26156748.0,-0.48,-0.011,0.77,-31.93,-0.71
1776308714.6293187,0.20383623060334569,0.5384597047072507,0.57575,47,69.265625,26272388.0,-0.48,-0.011,0.773,-31.85,-0.68
1776308714.7291892,0.20536136423218707,0.5376122767205889,0.5755,47,69.09375,26330200.0,-0.479,-0.011,0.77,-31.87,-0.71
1776308714.8284028,0.205984612050772,0.5459327702183603,0.5835,47,69.328125,26445820.0,-0.479,-0.011,0.772,-31.83,-0.68
1776308714.9282105,0.20584226017040783,0.5406396340705499,0.5785,47,69.15625,26561452.0,-0.478,-0.011,0.769,-31.84,-0.68
1776308715.0269146,0.21003535776387305,0.5315048433354129,0.5715,47,68.4375,26619284.0,-0.479,-0.01,0.767,-31.98,-0.65
1776308715.1269672,0.20559869497623978,0.54581108373142,0.58325,47,69.359375,26734904.0,-0.48,-0.009,0.771,-31.92,-0.55
1776308715.2275589,0.20521474559257097,0.5376682603533302,0.5755,47,69.109375,26850528.0,-0.479,-0.01,0.769,-31.89,-0.65
1776308715.326357,0.20705488933886299,0.546062517300786,0.584,47,69.234375,26966156.0,-0.48,-0.01,0.771,-31.92,-0.65
1776308715.425935,0.2061392731806329,0.5418640627985587,0.57975,47,69.171875,27023976.0,-0.48,-0.009,0.772,-31.85,-0.58
1776308715.5256877,0.20685832660051856,0.5340900628321342,0.57275,47,68.828125,27139592.0,-0.48,-0.01,0.771,-31.93,-0.65
1776308715.6250465,0.21071273786473027,0.5401020316584167,0.57975,47,68.6875,27255228.0,-0.479,-0.012,0.769,-31.91,-0.77
1776308715.7244914,0.2086407796654765,0.5395658208787711,0.5785,47,68.859375,27370856.0,-0.478,-0.011,0.771,-31.8,-0.71
1776308715.8234496,0.20951556282328845,0.535738547646929,0.57525,47,68.640625,27428672.0,-0.477,-0.01,0.771,-31.76,-0.65
1776308715.9249787,0.2117951228101177,0.5291907273883841,0.57,47,68.1875,27544308.0,-0.478,-0.011,0.773,-31.71,-0.71
1776308716.0238285,0.2078959656034941,0.5328820389971788,0.572,47,68.6875,27659944.0,-0.479,-0.011,0.769,-31.94,-0.68
1776308716.121808,0.2067132011618042,0.5376296610729726,0.576,47,68.96875,27717764.0,-0.479,-0.011,0.775,-31.7,-0.71
1776308716.2224078,0.20587259882981707,0.5411630743602682,0.579,47,69.171875,27833392.0,-0.478,-0.012,0.771,-31.81,-0.74
1776308716.3216321,0.20635432407645382,0.5366962762447209,0.575,47,68.96875,27949028.0,-0.477,-0.011,0.772,-31.71,-0.68
1776308716.4214897,0.21374291629963382,0.5370269692778266,0.578,47,68.296875,28064680.0,-0.479,-0.011,0.771,-31.83,-0.71
1776308716.519225,0.20537800143962767,0.535464402668062,0.5735,47,69.015625,28122508.0,-0.48,-0.013,0.769,-32.01,-0.83
1776308716.6197324,0.20407163788668428,0.5386378807791427,0.576,47,69.25,28238128.0,-0.479,-0.011,0.775,-31.69,-0.71
1776308716.721088,0.20814975081009882,0.5322461190442762,0.5715,47,68.640625,28353768.0,-0.479,-0.011,0.77,-31.91,-0.71
1776308716.8214378,0.20955143628289877,0.5362613710232859,0.57575,47,68.65625,28411580.0,-0.481,-0.011,0.771,-31.97,-0.71
1776308716.9206517,0.2101544964311358,0.5352196629700516,0.575,47,68.5625,28527232.0,-0.479,-0.011,0.77,-31.88,-0.68
1776308717.0210214,0.20634576462451298,0.5415179363802506,0.5795,47,69.140625,28642872.0,-0.478,-0.011,0.773,-31.72,-0.71
1776308717.1215029,0.20401058788678783,0.5375915550211771,0.575,47,69.21875,28758504.0,-0.48,-0.012,0.768,-32.02,-0.74
1776308717.2208676,0.20562232644871076,0.5369771492957776,0.575,47,69.046875,28816312.0,-0.478,-0.01,0.769,-31.88,-0.65
1776308717.3205543,0.20541089789473582,0.5359872787912773,0.574,47,69.03125,28931940.0,-0.48,-0.012,0.771,-31.9,-0.77
1776308717.4208727,0.2043873492570672,0.5363784218848383,0.574,47,69.140625,29047580.0,-0.48,-0.012,0.77,-31.95,-0.74
1776308717.5214717,0.20629650124226886,0.5335032835655265,0.572,47,68.859375,29163224.0,-0.478,-0.01,0.767,-31.93,-0.62
1776308717.621609,0.20693634617502524,0.5412925259337414,0.5795,47,69.078125,29221044.0,-0.48,-0.011,0.773,-31.82,-0.71
1776308717.7219203,0.20439604177788687,0.5417224917847996,0.579,47,69.328125,29336684.0,-0.479,-0.012,0.768,-31.96,-0.74
1776308717.8215787,0.2050198880979718,0.5345307245465831,0.5725,47,69.015625,29452320.0,-0.48,-0.012,0.769,-31.97,-0.74
1776308717.920714,0.20756903663481324,0.532472858491863,0.5715,47,68.703125,29510128.0,-0.479,-0.01,0.769,-31.94,-0.62
1776308718.0203226,0.20371734684868656,0.5377027455694567,0.575,47,69.25,29625752.0,-0.479,-0.01,0.77,-31.87,-0.65
1776308718.119481,0.21140301809936157,0.5298858499134328,0.5705,47,68.25,29741384.0,-0.479,-0.01,0.771,-31.88,-0.62
1776308718.2195513,0.20415718565304614,0.537535899774357,0.575,47,69.203125,29857012.0,-0.479,-0.009,0.771,-31.89,-0.59
1776308718.3188612,0.20610620843180888,0.5400039174356642,0.578,47,69.109375,29914820.0,-0.479,-0.009,0.769,-31.96,-0.59
1776308718.4192157,0.20415718565304614,0.537535899774357,0.575,47,69.203125,30030456.0,-0.479,-0.01,0.767,-31.95,-0.65
1776308718.5185852,0.20650067760615187,0.5366399818763041,0.575,47,68.953125,30146084.0,-0.48,-0.012,0.768,-32.0,-0.74
1776308718.6177108,0.20762616222882266,0.5378137472751423,0.5765,47,68.890625,30203884.0,-0.481,-0.01,0.773,-31.9,-0.64
1776308718.717235,0.20714214364420125,0.5409461108340508,0.57925,47,69.046875,30319516.0,-0.478,-0.011,0.771,-31.8,-0.68
1776308718.8164313,0.20709432466702438,0.5342667317835812,0.573,47,68.8125,30435152.0,-0.48,-0.01,0.773,-31.84,-0.61
1776308718.9153123,0.20847148010701771,0.5369503161205785,0.576,47,68.78125,30550780.0,-0.479,-0.01,0.771,-31.85,-0.65
1776308719.0139256,0.20505303918760212,0.5350535030442541,0.573,47,69.03125,30608604.0,-0.481,-0.015,0.771,-31.97,-0.95
1776308719.113844,0.20263096369690337,0.5370444046363989,0.574,47,69.328125,30724244.0,-0.477,-0.01,0.77,-31.78,-0.65
1776308719.215361,0.20590266729200118,0.5416865713694954,0.5795,47,69.1875,30839876.0,-0.479,-0.011,0.769,-31.93,-0.71
1776308719.3158307,0.21139288992990674,0.540104662160106,0.58,47,68.625,30897700.0,-0.479,-0.011,0.772,-31.82,-0.68
1776308719.4159954,0.20539852687400717,0.543481779968738,0.581,47,69.296875,31013336.0,-0.479,-0.011,0.769,-31.96,-0.68
1776308719.515742,0.2102584197580793,0.5389375167130559,0.5785,47,68.6875,31128980.0,-0.478,-0.013,0.77,-31.83,-0.8
1776308719.6152651,0.2076709520651212,0.5361881905342247,0.575,47,68.828125,31244612.0,-0.479,-0.009,0.77,-31.93,-0.59
1776308719.7151608,0.21197402444702976,0.5420249191317038,0.582,47,68.640625,31302408.0,-0.476,-0.01,0.761,-32.04,-0.62
1776308719.8155417,0.20575205273781785,0.5444172047191145,0.582,47,69.296875,31418048.0,-0.479,-0.011,0.769,-31.91,-0.68
1776308719.915044,0.2078722603491346,0.5393265461455996,0.578,47,68.921875,31533684.0,-0.481,-0.011,0.772,-31.95,-0.71
1776308720.015451,0.2142209393328804,0.5373747660165468,0.5785,47,68.265625,31649328.0,-0.479,-0.011,0.768,-31.97,-0.68
1776308720.2518697,0.19402294473715034,0.5555963885011536,0.5885,47,70.75,31880596.0,-0.479,-0.01,0.768,-31.96,-0.62
1776308721.9572916,0.3594279608070261,0.9235218140304553,0.991,47,68.734375,33557252.0,-0.481,-0.01,0.771,-31.98,-0.65
1776308722.0713546,0.3509174986649391,0.8671892291367221,0.9355,47,67.96875,33672892.0,-0.479,-0.01,0.768,-31.94,-0.62
1776308722.180356,0.21439577458886025,0.527332925520911,0.56925,47,67.875,33788528.0,-0.481,-0.011,0.771,-31.95,-0.68
1776308722.2864592,0.2102477302025292,0.5410879244121832,0.5805,47,68.765625,33904164.0,-0.48,-0.011,0.769,-31.98,-0.68
1776308722.3869126,0.20839096266059218,0.5428770180081228,0.5815,47,69.0,34019800.0,-0.479,-0.011,0.768,-31.99,-0.68
1776308722.4800777,0.20949756980096185,0.5344031888448001,0.574,47,68.59375,34077612.0,-0.481,-0.011,0.773,-31.9,-0.68
1776308722.5727634,0.20551056866034767,0.5455771312737554,0.583,47,69.359375,34193256.0,-0.481,-0.012,0.77,-32.03,-0.74
1776308722.6662972,0.20741273862244294,0.5456592511422657,0.58375,47,69.1875,34251084.0,-0.48,-0.01,0.77,-31.93,-0.62
1776308722.7603235,0.20557528980591253,0.5439494923439263,0.5815,47,69.296875,34366712.0,-0.481,-0.013,0.769,-32.03,-0.83
1776308722.8560112,0.21257079746057164,0.5374920055842474,0.578,47,68.421875,34482336.0,-0.479,-0.011,0.771,-31.89,-0.68
1776308722.9554422,0.21257079746057164,0.5374920055842474,0.578,47,68.421875,34540164.0,-0.479,-0.01,0.771,-31.82,-0.65
1776308723.0558834,0.20695749086241097,0.5391426963021341,0.5775,47,69.0,34655796.0,-0.479,-0.01,0.771,-31.89,-0.62
1776308723.1564283,0.2102477302025292,0.5410879244121832,0.5805,47,68.765625,34771432.0,-0.48,-0.01,0.767,-32.03,-0.62
1776308723.2573807,0.20436713069147383,0.5411989707057231,0.5785,47,69.3125,34887052.0,-0.477,-0.01,0.77,-31.78,-0.62
1776308723.3589997,0.2055917599937427,0.5471492284767249,0.5845,47,69.40625,34944856.0,-0.479,-0.011,0.772,-31.84,-0.71
1776308723.4587712,0.2079261979398538,0.551078666081601,0.589,47,69.328125,35060508.0,-0.48,-0.011,0.772,-31.87,-0.71
1776308723.5614126,0.21283196547909253,0.5255392986925966,0.567,47,67.953125,35176148.0,-0.483,-0.013,0.769,-32.12,-0.83
1776308723.6635985,0.20838153604919687,0.5273197658288349,0.567,47,68.4375,35291788.0,-0.479,-0.009,0.772,-31.84,-0.58
1776308723.7638092,0.20622816463090482,0.5420977256113222,0.58,47,69.171875,35349604.0,-0.48,-0.01,0.772,-31.87,-0.62
1776308723.86686,0.20578459299884685,0.5422662641952742,0.58,47,69.21875,35465232.0,-0.479,-0.01,0.77,-31.92,-0.62
1776308723.9667084,0.20667159822922487,0.5419288241876213,0.58,47,69.125,35580856.0,-0.481,-0.011,0.771,-31.98,-0.71
1776308724.06864,0.20506415068665867,0.5457450816115151,0.583,47,69.40625,35696492.0,-0.479,-0.012,0.77,-31.92,-0.77
1776308724.1707463,0.20648086701571808,0.531823186365955,0.5705,47,68.78125,35754312.0,-0.478,-0.011,0.769,-31.84,-0.71
1776308724.2710364,0.20782261418590567,0.5318371564989947,0.571,47,68.65625,35869968.0,-0.477,-0.01,0.772,-31.69,-0.65
1776308724.3727436,0.2066313981354231,0.5387322760932375,0.577,47,69.015625,35985616.0,-0.477,-0.013,0.768,-31.84,-0.8
1776308724.4753203,0.21068041163743287,0.5264055130337084,0.567,47,68.1875,36101256.0,-0.48,-0.01,0.768,-32.0,-0.65
1776308724.5764399,0.2052785808183786,0.544061535359,0.5815,47,69.328125,36159056.0,-0.481,-0.01,0.77,-31.99,-0.65
